text,label,label_id
I just made an order and noticed an extra fee. Why have you charged me this without informing me?,card_payment_fee_charged,6
Is it possible to change to another currency?,exchange_via_app,21
Show me where I can see the PIN?,get_physical_card,47
There are some strange charges on my card that I didn't make from a few days ago.  Is my card stolen and if so should I cancel it?  Will I get refunded the charges?,card_payment_not_recognised,25
How long should I have to wait before I see the transfer in my account?,transfer_timing,19
"My beneficiary is not allowed, please may I have answer as to why this is?",beneficiary_not_allowed,63
The wrong exchange rate was used when I bought something with a foriegn currency.,card_payment_wrong_exchange_rate,41
Using international ATMs messes up the exchange rate.,wrong_exchange_rate_for_cash_withdrawal,30
I put money in my account a week ago but its still not there?? What happened to my money?,balance_not_updated_after_cheque_or_cash_deposit,53
Is there something that I can do since my phone was stolen yesterday?,lost_or_stolen_phone,44
Can I use American Express?,supported_cards_and_currencies,26
I would like a temporary virtual card,get_disposable_virtual_card,37
Hello I changed my mind and want a refund on one of things I bought recently. Can you please cancel the transaction and get me my money back. Please it's urgent.,request_refund,9
The ATM I used for foreign currency provided the wrong exchange rate.,wrong_exchange_rate_for_cash_withdrawal,30
I'm happy with Mastercard and want to stick with just that credit card.,visa_or_mastercard,69
Can i make transactions before identity verification?,why_verify_identity,43
"Someone stole my account, there's a withdrawal but it wasn't me, can we put a stop to it please?",cash_withdrawal_not_recognised,46
Where can I get a virtual card?,getting_virtual_card,10
"I wasn't charged the correct amount for an item I purchased, how can I fix this?",request_refund,9
"I desperately need to transfer something from China, Please give me the wait time.",transfer_timing,19
Transfer declined.,declined_transfer,4
Why can't I get cash out?,declined_cash_withdrawal,2
What reasons would a topup fail?,top_up_failed,54
Is it possible to top up with Apple Pay?,apple_pay_or_google_pay,61
How do I fix a payment that was reverted,reverted_card_payment?,28
Where do I need to go to change my PIN?,change_pin,15
Why is my 'top up' not showing up in my wallet?,topping_up_by_card,59
What happens after my card expires?,card_about_to_expire,73
I would like to transfer money from my checking account to my savings account.,transfer_into_account,52
"I didn't mean to do the transfer, is there any way to cancel it?",cancel_transfer,65
When do I receive my PIN,get_physical_card,47
Why was I overcharged a pound!?,extra_charge_on_statement,62
How many times can I use a disposable card?,disposable_card_limits,22
What is wrong with my top-up?,pending_top_up,71
How do I find my card PIN?,get_physical_card,47
Does my PIN come with my card?,get_physical_card,47
Why didn't the ATM give me my money?,declined_cash_withdrawal,2
I don't have my passcode to access the app.,passcode_forgotten,7
"Hey a seller just contacted me that my money didn't come through. It was definitely deducted from my account, but now it appears it's back with me! Sort this out asap please.",reverted_card_payment?,28
"I need to hold money, what currencies can I use?",fiat_currency_support,24
How can I resolve a problem where my card won't go through at all?,card_not_working,51
When does a UK transfer show up?,balance_not_updated_after_bank_transfer,3
"I received my new card and tried using it today, just to have it show declined over and over again.  Why is this happening?",declined_card_payment,8
How long will a transaction to a friend take?,transfer_not_received_by_recipient,0
"daughter needs card, how do i add her",getting_spare_card,49
I have duplicated transactions on my statement,transaction_charged_twice,20
My card is about to expire.  Where do I get a new one.,card_about_to_expire,73
When will my deposit from this morning show up?,balance_not_updated_after_cheque_or_cash_deposit,53
Im waiting for my transaction to go through.,transfer_not_received_by_recipient,0
Where do i verify a top-up card?,verify_top_up,14
"stolen phone, what should i do",lost_or_stolen_phone,44
"I'm not sure what is going on here. I've received payment back into my account  for an item I've already received, from about 2 weeks ago.",reverted_card_payment?,28
Why am I seeing a transfer fee?,transfer_fee_charged,32
I didn't get all the money I asked for,wrong_amount_of_cash_received,45
I don't understanfd how to top up,topping_up_by_card,59
Please explain the extra fee when I paid with the card.,card_payment_fee_charged,6
do i need to wait for my card before i get pin,get_physical_card,47
I'm seeing a direct debit payment that is not me.,direct_debit_payment_not_recognised,33
I'm cancelling this charge. I still have not received what I bought from these people a while ago.,request_refund,9
I want a physical card,order_physical_card,35
My card payment won't work.,declined_card_payment,8
What does it mean when a cash withdrawal is pending?,pending_cash_withdrawal,1
i did not get any money but still was charged,wrong_amount_of_cash_received,45
Why was the exchange wrong for the item I purchased?,card_payment_wrong_exchange_rate,41
Is there a way to find an ATM around me?,atm_support,64
"How long do transfers need to come through? I sent some money to a friend, she needs it urgently, but seems it's still not there yet after a couple hours.",transfer_not_received_by_recipient,0
Is PIN delivered separately?,get_physical_card,47
What do I do if my card was stolen.,lost_or_stolen_card,38
What do I do if my virtual card won't work.,virtual_card_not_working,40
How do I get a visa card?,visa_or_mastercard,69
I would like to get both Mastercard and Visa card from you if that's possible.,visa_or_mastercard,69
I have a card payment which shows as pending,pending_card_payment,55
I was mistakenly charged a fee for using my card.,card_payment_fee_charged,6
The exchange rate you are using is really bad. This can't possibly be the official interbank exchange rate.,card_payment_wrong_exchange_rate,41
What can you use the disposable cards for?,get_disposable_virtual_card,37
What is your policy on withdrawing cash from an ATM? There is a fee on my account that wasn't there before I paid for my groceries.,cash_withdrawal_charge,70
Is it possible to obtain both a Visa and a Mastercard from you?,visa_or_mastercard,69
What's the procedure with currency exchange?,exchange_via_app,21
Why has my top up been cancelled,top_up_reverted,75
I don't have my card after 1 week. What are my next steps?,card_arrival,36
"When I bought something abroad, the exchange rate was wrong.",card_payment_wrong_exchange_rate,41
"My funds are low, can I auto top up?",automatic_top_up,58
